ID,GROUP,DATE,AGE,Gender,MEMORIZATION,GRIT,TEAMWORK,DISCIPLINE,SELF ESTEEM,CREATIVITY,LANGUAGE
120,A,1/20/2016,14,,,,,,,,

121,A,1/20/2016,16,,,,,,,,

201,B,1/20/2016,14,1,6,7,7,5,6,7,6

202,B,1/20/2016,14,1,,,,,,,

203,B,1/20/2016,12,1,,,,,,,

204,B,1/20/2016,16,1,6,7,7,3,6,7,6

205,B,1/20/2016,9,1,6,7,5,3,5,6,6

206,B,1/20/2016,12,1,,,,,,,

207,B,1/20/2016,12,1,,,,,,,

208,B,1/20/2016,11,1,4,5,3,2,3,3,3

209,B,1/20/2016,12,1,,,,,,,

210,B,1/20/2016,9,1,,,,,,,

211,B,1/20/2016,13,1,,,,,,,

212,B,1/20/2016,9,1,4,5,4,3,4,4,4

213,B,1/20/2016,10,1,5,5,3,3,5,4,6

214,B,1/20/2016,12,1,,,,,,,

215,B,1/20/2016,10,1,3,5,3,2,2,2,3

216,B,1/20/2016,12,1,,,,,,,

217,B,1/20/2016,12,1,,,,,,,

302,B,1/20/2016,15,1,5,6,6,5,6,5,6

218,B,1/20/2016,14,1,5,5,6,5,5,4,6

301,C,1/20/2016,15,1,7,6,5,5,6,5,7

303,C,1/20/2016,15,1,,,,,,,

304,C,1/20/2016,17,1,,,,,,,

305,C,1/20/2016,15,1,6,5,5,5,6,5,6

306,C,1/20/2016,17,1,6,6,5,7,5,5,5

307,C,1/20/2016,15,1,5,5,5,5,5,4,6

308,C,1/20/2016,15,1,5,5,5,5,5,5,5

309,C,1/20/2016,14,1,5,5,5,5,5,5,5

310,C,1/20/2016,15,1,,,,,,,

311,C,1/20/2016,14,1,5,5,5,5,4,4,5

312,C,1/20/2016,15,1,6,6,5,6,5,5,6

313,C,1/20/2016,17,1,6,6,5,5,5,5,6

314,C,1/20/2016,15,1,,,,,,,

315,C,1/20/2016,17,1,6,6,5,5,6,5,7

401,D,1/20/2016,14,1,7,5,5,5,6,6,7

402,D,1/20/2016,16,1,6,5,6,6,5,4,4

403,D,1/20/2016,13,1,6,5,5,3,4,4,3

404,D,1/20/2016,12,1,5,4,5,5,5,5,3

405,D,1/20/2016,15,1,,,,,,,

406,D,1/20/2016,15,1,5,5,6,4,5,6,3

407,D,1/20/2016,14,1,6,5,5,5,5,4,4

408,D,1/20/2016,18,1,5,4,5,5,4,4,3

409,D,1/20/2016,15,1,5,4,5,4,4,4,3

410,D,1/20/2016,15,1,5,4,5,5,5,4,4

411,D,1/20/2016,9,1,5,,,,,,

412,D,1/20/2016,17,1,5,4,4,5,4,4,3

413,D,1/20/2016,18,1,5,4,5,4,4,4,3

414,D,1/20/2016,14,1,5,4,5,5,5,5,3

415,D,1/20/2016,18,1,5,4,5,5,5,5,4

416,D,1/20/2016,16,1,,,,,,,

417,D,1/20/2016,14,1,,,,,,,

101,A,1/22/2016,14,,,,,,,,

102,A,1/22/2016,18,,,,,,,,

103,A,1/22/2016,14,,,,,,,,

104,A,1/22/2016,16,,,,,,,,

105,A,1/22/2016,14,,,,,,,,

106,A,1/22/2016,16,,,,,,,,

107,A,1/22/2016,15,,,,,,,,

108,A,1/22/2016,12,,,,,,,,

109,A,1/22/2016,16,,,,,,,,

110,A,1/22/2016,16,,,,,,,,

111,A,1/22/2016,10,,,,,,,,

112,A,1/22/2016,16,,,,,,,,

113,A,1/22/2016,14,,,,,,,,

114,A,1/22/2016,14,,,,,,,,

115,A,1/22/2016,16,,,,,,,,

116,A,1/22/2016,13,,,,,,,,

117,A,1/22/2016,18,,,,,,,,

118,A,1/22/2016,14,,,,,,,,

119,A,1/22/2016,16,,,,,,,,

120,A,1/22/2016,14,,,,,,,,

121,A,1/22/2016,16,,,,,,,,

201,B,1/22/2016,14,1,6,7,6,5,6,7,5

202,B,1/22/2016,14,1,,,,,,,

203,B,1/22/2016,12,1,,,,,,,

204,B,1/22/2016,16,1,6,6,6,6,5,7,5

205,B,1/22/2016,9,1,6,5,5,5,6,5,6

206,B,1/22/2016,12,1,,,,,,,

207,B,1/22/2016,12,1,,,,,,,

208,B,1/22/2016,11,1,4,4,4,3,4,3,4

209,B,1/22/2016,12,1,,,,,,,

210,B,1/22/2016,9,1,,,,,,,

211,B,1/22/2016,13,1,,,,,,,

212,B,1/22/2016,9,1,4,5,5,4,4,5,4

213,B,1/22/2016,10,1,5,5,4,3,6,5,5

214,B,1/22/2016,12,1,,,,,,,

215,B,1/22/2016,10,1,4,4,4,3,4,4,3

216,B,1/22/2016,12,1,,,,,,,

217,B,1/22/2016,12,1,,,,,,,

302,B,1/22/2016,15,1,,,,,,,

218,B,1/22/2016,14,1,4,5,5,5,6,5,6

301,C,1/22/2016,15,1,6,7,4,4,6,7,7

303,C,1/22/2016,15,1,,,,,,,

304,C,1/22/2016,17,1,,,,,,,

305,C,1/22/2016,15,1,,,,,,,

306,C,1/22/2016,17,1,4,5,5,5,4,4,6

307,C,1/22/2016,15,1,4,5,4,5,4,4,6

308,C,1/22/2016,15,1,,,,,,,

309,C,1/22/2016,14,1,5,5,6,5,5,6,6

310,C,1/22/2016,15,1,,,,,,,

311,C,1/22/2016,14,1,5,5,6,4,5,5,6

312,C,1/22/2016,15,1,6,5,6,5,6,6,7

313,C,1/22/2016,17,1,,,,,,,

314,C,1/22/2016,15,1,,,,,,,

315,C,1/22/2016,17,1,5,5,6,4,6,6,7

401,D,1/22/2016,14,1,,,,,,,

402,D,1/22/2016,16,1,6,6,5,6,6,4,5

403,D,1/22/2016,13,1,4,4,4,4,4,4,3

404,D,1/22/2016,12,1,5,5,5,5,5,4,4

405,D,1/22/2016,15,1,,,,,,,

406,D,1/22/2016,15,1,5,6,6,5,5,6,5

407,D,1/22/2016,14,1,5,4,4,5,4,4,5

408,D,1/22/2016,18,1,4,4,5,5,4,4,4

409,D,1/22/2016,15,1,5,5,5,5,4,5,4

410,D,1/22/2016,15,1,6,7,5,5,5,4,5

411,D,1/22/2016,9,1,,,,,,,

412,D,1/22/2016,17,1,,,,,,,

413,D,1/22/2016,18,1,5,5,6,5,5,4,4

414,D,1/22/2016,14,1,5,5,4,5,5,4,4

415,D,1/22/2016,18,1,6,7,6,6,6,6,6

416,D,1/22/2016,16,1,,,,,,,

417,D,1/22/2016,14,1,,,,,,,

101,A,1/25/2016,14,1,,,,,,,

102,A,1/25/2016,18,1,,,,,,,

103,A,1/25/2016,14,1,,,,,,,

104,A,1/25/2016,16,1,,,,,,,

105,A,1/25/2016,14,1,,,,,,,

106,A,1/25/2016,16,1,,,,,,,

107,A,1/25/2016,15,1,,,,,,,

108,A,1/25/2016,12,1,,,,,,,

109,A,1/25/2016,16,1,,,,,,,

110,A,1/25/2016,16,1,,,,,,,

111,A,1/25/2016,10,1,,,,,,,

112,A,1/25/2016,16,1,,,,,,,

113,A,1/25/2016,14,1,,,,,,,

114,A,1/25/2016,14,1,,,,,,,

115,A,1/25/2016,16,1,,,,,,,

116,A,1/25/2016,13,1,,,,,,,

117,A,1/25/2016,18,1,,,,,,,

118,A,1/25/2016,14,1,,,,,,,

119,A,1/25/2016,16,1,,,,,,,

120,A,1/25/2016,14,1,,,,,,,

121,A,1/25/2016,16,1,,,,,,,

201,B,1/25/2016,14,1,7,7,6,5,5,6,5

202,B,1/25/2016,14,1,,,,,,,

203,B,1/25/2016,12,1,,,,,,,

204,B,1/25/2016,16,1,7,6,6,6,5,5,6

205,B,1/25/2016,9,1,7,6,5,5,5,5,5

206,B,1/25/2016,12,1,,,,,,,

207,B,1/25/2016,12,1,,,,,,,

208,B,1/25/2016,11,1,,,,,,,

209,B,1/25/2016,12,1,,,,,,,

210,B,1/25/2016,9,1,,,,,,,

211,B,1/25/2016,13,1,,,,,,,

212,B,1/25/2016,9,1,5,4,4,4,3,4,3

213,B,1/25/2016,10,1,6,6,4,5,4,4,5

214,B,1/25/2016,12,1,,1,,,,,

215,B,1/25/2016,10,1,4,4,3,4,2,2,2

216,B,1/25/2016,12,1,,,,,,,

217,B,1/25/2016,12,1,,,,,,,

302,C,1/25/2016,15,1,6,6,5,5,4,3,5

218,B,1/25/2016,14,1,6,6,5,5,4,4,4

301,C,1/25/2016,15,1,7,7,5,5,6,6,7

303,C,1/25/2016,15,1,,,,,,,

304,C,1/25/2016,17,1,,,,,,,

305,C,1/25/2016,15,1,7,6,5,5,5,6,6

306,C,1/25/2016,17,1,7,6,5,5,6,6,5

307,C,1/25/2016,15,1,6,4,5,5,5,5,5

308,C,1/25/2016,15,1,5,5,5,5,4,5,5

309,C,1/25/2016,14,1,6,6,4,4,4,5,5

310,C,1/25/2016,15,1,6,5,4,5,4,5,5

311,C,1/25/2016,14,1,6,5,5,5,5,5,6

312,C,1/25/2016,15,1,7,6,5,5,5,5,6

313,C,1/25/2016,17,1,,,,,,,

314,C,1/25/2016,15,1,5,5,5,5,4,5,5

315,C,1/25/2016,17,1,,,,,,,

401,D,1/25/2016,14,1,,,,,,,

402,D,1/25/2016,16,1,4,6,5,5,5,5,5

403,D,1/25/2016,13,1,4,5,4,2,3,4,4

404,D,1/25/2016,12,1,4,7,5,5,3,5,4

405,D,1/25/2016,15,1,,,,,,,

406,D,1/25/2016,15,1,4,5,6,4,3,6,5

407,D,1/25/2016,14,1,,,,,,,

408,D,1/25/2016,18,1,,,,,,,

409,D,1/25/2016,15,1,4,5,4,2,3,5,4

410,D,1/25/2016,15,1,4,5,5,5,3,5,5

411,D,1/25/2016,9,1,3,5,5,5,3,4,4

412,D,1/25/2016,17,1,,,,,,,

413,D,1/25/2016,18,1,3,5,5,5,3,5,5

414,D,1/25/2016,14,1,4,7,5,5,3,5,4

415,D,1/25/2016,18,1,,1,,,,,

416,D,1/25/2016,16,1,3,5,6,4,4,4,4

417,D,1/25/2016,14,1,,,,,,,

101,A,1/27/2016,14,,,,,,,,

102,A,1/27/2016,18,,,,,,,,

103,A,1/27/2016,14,,,,,,,,

104,A,1/27/2016,16,,,,,,,,

105,A,1/27/2016,14,,,,,,,,

106,A,1/27/2016,16,,,,,,,,

107,A,1/27/2016,15,,,,,,,,

108,A,1/27/2016,12,,,,,,,,

109,A,1/27/2016,16,,,,,,,,

110,A,1/27/2016,16,,,,,,,,

111,A,1/27/2016,10,,,,,,,,

112,A,1/27/2016,16,,,,,,,,

113,A,1/27/2016,14,,,,,,,,

114,A,1/27/2016,14,,,,,,,,

115,A,1/27/2016,16,,,,,,,,

116,A,1/27/2016,13,,,,,,,,

117,A,1/27/2016,18,,,,,,,,

118,A,1/27/2016,14,,,,,,,,

119,A,1/27/2016,16,,,,,,,,

120,A,1/27/2016,14,,,,,,,,

121,A,1/27/2016,16,,,,,,,,

201,B,1/27/2016,14,1,6,7,7,6,6,6,6

202,B,1/27/2016,14,1,,,,,,,

203,B,1/27/2016,12,1,,,,,,,

204,B,1/27/2016,16,1,,,,,,,

205,B,1/27/2016,9,1,6,6,5,5,5,4,6

206,B,1/27/2016,12,1,,,,,,,

207,B,1/27/2016,12,1,,,,,,,

208,B,1/27/2016,11,1,,,,,,,

209,B,1/27/2016,12,1,,,,,,,

210,B,1/27/2016,9,1,,,,,,,

211,B,1/27/2016,13,1,4,5,3,3,4,4,4

212,B,1/27/2016,9,1,4,5,4,4,4,4,4

213,B,1/27/2016,10,1,5,5,4,3,4,4,5

214,B,1/27/2016,12,1,2,5,3,4,1,2,3

215,B,1/27/2016,10,1,,,,,,,

216,B,1/27/2016,12,1,,,,,,,

217,B,1/27/2016,12,1,,,,,,,

302,C,1/27/2016,15,1,5,7,6,5,5,4,5

218,B,1/27/2016,14,1,5,5,6,3,5,4,5

301,C,1/27/2016,15,1,7,7,6,5,6,6,6

303,C,1/27/2016,15,1,,,,,,,

304,C,1/27/2016,17,1,,,,,,,

305,C,1/27/2016,15,1,,,,,,,

306,C,1/27/2016,17,1,6,6,6,7,5,5,5

307,C,1/27/2016,15,1,5,4,5,5,5,6,5

308,C,1/27/2016,15,1,,1,,,,,

309,C,1/27/2016,14,1,5,5,5,4,5,5,5

310,C,1/27/2016,15,1,5,5,5,5,4,5,5

311,C,1/27/2016,14,1,5,5,5,5,5,5,5

312,C,1/27/2016,15,1,6,6,6,5,5,6,6

313,C,1/27/2016,17,1,5,6,6,5,5,5,6

314,C,1/27/2016,15,1,,,,,,,

315,C,1/27/2016,17,1,6,6,5,5,6,5,7

401,D,1/27/2016,14,1,4,5,5,5,6,6,7

402,D,1/27/2016,16,1,4,5,6,6,5,4,4

403,D,1/27/2016,13,1,2,5,5,3,4,4,3

404,D,1/27/2016,12,1,3,4,5,5,5,5,3

405,D,1/27/2016,15,1,,,,,,,

406,D,1/27/2016,15,1,4,5,6,4,5,6,3

407,D,1/27/2016,14,1,3,5,5,5,5,4,4

408,D,1/27/2016,18,1,2,4,5,5,4,4,3

409,D,1/27/2016,15,1,3,4,5,4,4,4,3

410,D,1/27/2016,15,1,3,4,5,5,5,4,4

411,D,1/27/2016,9,1,,,,,,,

412,D,1/27/2016,17,1,2,4,4,5,4,4,3

413,D,1/27/2016,18,1,3,4,5,4,4,4,3

414,D,1/27/2016,14,1,3,4,5,5,5,5,3

415,D,1/27/2016,18,1,4,4,5,5,5,5,4

416,D,1/27/2016,16,1,,,,,,,

417,D,1/27/2016,14,1,,,,,,,

101,A,1/29/2016,14,,,,,,,,

102,A,1/29/2016,18,,,,,,,,

103,A,1/29/2016,14,,,,,,,,

104,A,1/29/2016,16,,,,,,,,

105,A,1/29/2016,14,,,,,,,,

106,A,1/29/2016,16,,,,,,,,

107,A,1/29/2016,15,,,,,,,,

108,A,1/29/2016,12,,,,,,,,

109,A,1/29/2016,16,,,,,,,,

110,A,1/29/2016,16,,,,,,,,

111,A,1/29/2016,10,,,,,,,,

112,A,1/29/2016,16,,,,,,,,

113,A,1/29/2016,14,,,,,,,,

114,A,1/29/2016,14,,,,,,,,

115,A,1/29/2016,16,,,,,,,,

116,A,1/29/2016,13,,,,,,,,

117,A,1/29/2016,18,,,,,,,,

118,A,1/29/2016,14,,,,,,,,

119,A,1/29/2016,16,,,,,,,,

120,A,1/29/2016,14,,,,,,,,

121,A,1/29/2016,16,,,,,,,,

201,B,1/29/2016,14,1,6,5,6,5,5,5,4

202,B,1/29/2016,14,1,,,,,,,

203,B,1/29/2016,12,1,,,,,,,

204,B,1/29/2016,16,1,6,5,6,6,5,5,5

205,B,1/29/2016,9,1,6,5,5,5,5,4,5

206,B,1/29/2016,12,1,,,,,,,

207,B,1/29/2016,12,1,,,,,,,

208,B,1/29/2016,11,1,,,,,,,

209,B,1/29/2016,12,1,,,,,,,

210,B,1/29/2016,9,1,,,,,,,

211,B,1/29/2016,13,1,5,4,5,3,5,4,4

212,B,1/29/2016,9,1,5,4,5,3,4,4,4

213,B,1/29/2016,10,1,,,,,,,

214,B,1/29/2016,12,1,5,4,5,4,4,4,4

215,B,1/29/2016,10,1,,,,,,,

216,B,1/29/2016,12,1,,,,,,,

217,B,1/29/2016,12,1,,,,,,,

302,C,1/29/2016,15,1,,,,,,,

218,B,1/29/2016,14,1,5,5,5,5,5,4,4

301,C,1/29/2016,15,1,6,7,6,4,6,7,7

303,C,1/29/2016,15,1,,,,,,,

304,C,1/29/2016,17,1,,,,,,,

305,C,1/29/2016,15,1,6,7,6,4,6,6,6

306,C,1/29/2016,17,1,5,5,5,5,4,4,5

307,C,1/29/2016,15,1,4,5,5,5,4,4,5

308,C,1/29/2016,15,1,4,5,5,5,4,4,4

309,C,1/29/2016,14,1,5,5,6,5,5,5,6

310,C,1/29/2016,15,1,5,5,5,4,5,5,5

311,C,1/29/2016,14,1,5,5,5,4,5,4,5

312,C,1/29/2016,15,1,6,5,5,5,6,5,6

313,C,1/29/2016,17,1,6,6,6,5,6,6,6

314,C,1/29/2016,15,1,,,,,,,

315,C,1/29/2016,17,1,6,5,6,5,6,5,7

401,D,1/29/2016,14,1,6,5,6,5,6,6,7

402,D,1/29/2016,16,1,6,6,6,5,6,4,5

403,D,1/29/2016,13,1,,,,,,,

404,D,1/29/2016,12,1,5,6,5,3,4,5,6

405,D,1/29/2016,15,1,,,,,,,

406,D,1/29/2016,15,1,6,6,6,4,5,6,5

407,D,1/29/2016,14,1,5,5,5,4,4,4,5

408,D,1/29/2016,18,1,4,5,3,5,4,4,4

409,D,1/29/2016,15,1,5,5,5,5,4,4,4

410,D,1/29/2016,15,1,5,6,5,3,4,4,5

411,D,1/29/2016,9,1,5,6,5,5,5,5,6

412,D,1/29/2016,17,1,,,,,,,

413,D,1/29/2016,18,1,5,5,5,5,4,4,4

414,D,1/29/2016,14,1,5,5,5,5,5,4,5

415,D,1/29/2016,18,1,6,6,6,5,6,6,6

416,D,1/29/2016,16,1,4,5,3,3,4,4,4

417,D,1/29/2016,14,1,,,,,,,

101,A,2/1/2016,14,1,,,,,,,

102,A,2/1/2016,18,1,,,,,,,

103,A,2/1/2016,14,1,,,,,,,

104,A,2/1/2016,16,1,,,,,,,

105,A,2/1/2016,14,1,,,,,,,

106,A,2/1/2016,16,1,,,,,,,

107,A,2/1/2016,15,1,,,,,,,

108,A,2/1/2016,12,1,,,,,,,

109,A,2/1/2016,16,1,,,,,,,

110,A,2/1/2016,16,1,,,,,,,

111,A,2/1/2016,10,1,,,,,,,

112,A,2/1/2016,16,1,,,,,,,

113,A,2/1/2016,14,1,,,,,,,

114,A,2/1/2016,14,1,,,,,,,

115,A,2/1/2016,16,1,,,,,,,

116,A,2/1/2016,13,1,,,,,,,

117,A,2/1/2016,18,1,,,,,,,

118,A,2/1/2016,14,1,,,,,,,

119,A,2/1/2016,16,1,,,,,,,

120,A,2/1/2016,14,1,,,,,,,

121,A,2/1/2016,16,1,,,,,,,

201,B,2/1/2016,14,1,,,,,,,

202,B,2/1/2016,14,1,,,,,,,

203,B,2/1/2016,12,1,,,,,,,

204,B,2/1/2016,16,1,,,,,,,

205,B,2/1/2016,9,1,,,,,,,

206,B,2/1/2016,12,1,,,,,,,

207,B,2/1/2016,12,1,,,,,,,

208,B,2/1/2016,11,1,,,,,,,

209,B,2/1/2016,12,1,,,,,,,

210,B,2/1/2016,9,1,,,,,,,

211,B,2/1/2016,13,1,,,,,,,

212,B,2/1/2016,9,1,,,,,,,

213,B,2/1/2016,10,1,,,,,,,

214,B,2/1/2016,12,1,,,,,,,

215,B,2/1/2016,10,1,,,,,,,

216,B,2/1/2016,12,1,,,,,,,

217,B,2/1/2016,12,1,,,,,,,

302,C,2/1/2016,15,1,,,,,,,

218,B,2/1/2016,14,1,,,,,,,

301,C,2/1/2016,15,1,,,,,,,

303,C,2/1/2016,15,1,,,,,,,

304,C,2/1/2016,17,1,,,,,,,

305,C,2/1/2016,15,1,,,,,,,

306,C,2/1/2016,17,1,,,,,,,

307,C,2/1/2016,15,1,,,,,,,

308,C,2/1/2016,15,1,,,,,,,

309,C,2/1/2016,14,1,,,,,,,

310,C,2/1/2016,15,1,,,,,,,

311,C,2/1/2016,14,1,,,,,,,

312,C,2/1/2016,15,1,,,,,,,

313,C,2/1/2016,17,1,,,,,,,

314,C,2/1/2016,15,1,,,,,,,

315,C,2/1/2016,17,1,,,,,,,

401,D,2/1/2016,14,1,,,,,,,

402,D,2/1/2016,16,1,,,,,,,

403,D,2/1/2016,13,1,,,,,,,

404,D,2/1/2016,12,1,,,,,,,

405,D,2/1/2016,15,1,,,,,,,

406,D,2/1/2016,15,1,,,,,,,

407,D,2/1/2016,14,1,,,,,,,

408,D,2/1/2016,18,1,,,,,,,

409,D,2/1/2016,15,1,,,,,,,

410,D,2/1/2016,15,1,,,,,,,

411,D,2/1/2016,9,1,,,,,,,

412,D,2/1/2016,17,1,,,,,,,

413,D,2/1/2016,18,1,,,,,,,

414,D,2/1/2016,14,1,,,,,,,

415,D,2/1/2016,18,1,,,,,,,

416,D,2/1/2016,16,1,,,,,,,

417,D,2/1/2016,14,1,,,,,,,

101,A,2/3/2016,14,1,,,,,,,

102,A,2/3/2016,18,1,,,,,,,

103,A,2/3/2016,14,1,,,,,,,

104,A,2/3/2016,16,1,,,,,,,

105,A,2/3/2016,14,1,,,,,,,

106,A,2/3/2016,16,1,,,,,,,

107,A,2/3/2016,15,1,,,,,,,

108,A,2/3/2016,12,1,,,,,,,

109,A,2/3/2016,16,1,,,,,,,

110,A,2/3/2016,16,1,,,,,,,

111,A,2/3/2016,10,1,,,,,,,

112,A,2/3/2016,16,1,,,,,,,

113,A,2/3/2016,14,1,,,,,,,

114,A,2/3/2016,14,1,,,,,,,

115,A,2/3/2016,16,1,,,,,,,

116,A,2/3/2016,13,1,,,,,,,

117,A,2/3/2016,18,1,,,,,,,

118,A,2/3/2016,14,1,,,,,,,

119,A,2/3/2016,16,1,,,,,,,

120,A,2/3/2016,14,1,,,,,,,

121,A,2/3/2016,16,1,,,,,,,

201,B,2/3/2016,14,1,6,7,7,6,6,7,6

202,B,2/3/2016,14,1,,,,,,,

203,B,2/3/2016,12,1,,,,,,,

204,B,2/3/2016,16,1,6,7,7,6,6,7,6

205,B,2/3/2016,9,1,,,,,,,

206,B,2/3/2016,12,1,,,,,,,

207,B,2/3/2016,12,1,,,,,,,

208,B,2/3/2016,11,1,,,,,,,

209,B,2/3/2016,12,1,,,,,,,

210,B,2/3/2016,9,1,,,,,,,

211,B,2/3/2016,13,1,,,,,,,

212,B,2/3/2016,9,1,4,5,4,3,5,4,4

213,B,2/3/2016,10,1,5,5,4,4,5,4,5

214,B,2/3/2016,12,1,4,5,4,4,4,4,3

215,B,2/3/2016,10,1,3,5,2,3,3,4,3

216,B,2/3/2016,12,1,,,,,,,

217,B,2/3/2016,12,1,,,,,,,

302,C,2/3/2016,15,1,5,6,5,5,5,6,5

218,B,2/3/2016,14,1,5,5,5,5,5,4,6

301,C,2/3/2016,15,1,7,6,6,5,6,6,7

303,C,2/3/2016,15,1,,,,,,,

304,C,2/3/2016,17,1,,,,,,,

305,C,2/3/2016,15,1,6,6,6,6,5,6,6

306,C,2/3/2016,17,1,6,5,6,7,5,5,5

307,C,2/3/2016,15,1,5,6,5,5,4,5,6

308,C,2/3/2016,15,1,5,5,5,5,4,5,5

309,C,2/3/2016,14,1,,,,,,,

310,C,2/3/2016,15,1,6,6,6,5,5,6,5

311,C,2/3/2016,14,1,5,5,5,5,5,5,5

312,C,2/3/2016,15,1,6,6,6,6,5,5,6

313,C,2/3/2016,17,1,6,6,6,5,5,6,6

314,C,2/3/2016,15,1,,,,,,,

315,C,2/3/2016,17,1,6,6,6,5,6,6,6

401,D,2/3/2016,14,1,,,,,,,

402,D,2/3/2016,16,1,,,,,,,

403,D,2/3/2016,13,1,5,5,5,5,4,4,5

404,D,2/3/2016,12,1,7,6,5,6,5,4,5

405,D,2/3/2016,15,1,,,,,,,

406,D,2/3/2016,15,1,6,5,6,5,5,5,5

407,D,2/3/2016,14,1,5,5,5,6,3,3,5

408,D,2/3/2016,18,1,5,5,5,5,3,3,4

409,D,2/3/2016,15,1,5,5,5,5,4,3,4

410,D,2/3/2016,15,1,4,5,5,5,4,3,4

411,D,2/3/2016,9,1,5,5,5,5,5,4,5

412,D,2/3/2016,17,1,4,5,4,4,3,3,4

413,D,2/3/2016,18,1,5,5,5,5,4,4,4

414,D,2/3/2016,14,1,5,5,5,5,4,4,4

415,D,2/3/2016,18,1,4,5,4,5,4,4,4

416,D,2/3/2016,16,1,,,,,,,

417,D,2/3/2016,14,1,,,,,,,

101,A,2/5/2016,14,1,,,,,,,

102,A,2/5/2016,18,1,,,,,,,

103,A,2/5/2016,14,1,,,,,,,

104,A,2/5/2016,16,1,,,,,,,

105,A,2/5/2016,14,1,,,,,,,

106,A,2/5/2016,16,1,,,,,,,

107,A,2/5/2016,15,1,,,,,,,

108,A,2/5/2016,12,1,,,,,,,

109,A,2/5/2016,16,1,,,,,,,

110,A,2/5/2016,16,1,,,,,,,

111,A,2/5/2016,10,1,,,,,,,

112,A,2/5/2016,16,1,,,,,,,

113,A,2/5/2016,14,1,,,,,,,

114,A,2/5/2016,14,1,,,,,,,

115,A,2/5/2016,16,1,,,,,,,

116,A,2/5/2016,13,1,,,,,,,

117,A,2/5/2016,18,1,,,,,,,

118,A,2/5/2016,14,1,,,,,,,

119,A,2/5/2016,16,1,,,,,,,

120,A,2/5/2016,14,1,,,,,,,

121,A,2/5/2016,16,1,,,,,,,

201,B,2/5/2016,14,1,5,5,5,6,4,5,5

202,B,2/5/2016,14,1,,,,,,,

203,B,2/5/2016,12,1,,,,,,,

204,B,2/5/2016,16,1,,,,,,,

205,B,2/5/2016,9,1,,,,,,,

206,B,2/5/2016,12,1,,,,,,,

207,B,2/5/2016,12,1,4,4,5,5,3,4,4

208,B,2/5/2016,11,1,,,,,,,

209,B,2/5/2016,12,1,,,,,,,

210,B,2/5/2016,9,1,,,,,,,

211,B,2/5/2016,13,1,,,,,,,

212,B,2/5/2016,9,1,4,4,4,4,3,4,3

213,B,2/5/2016,10,1,6,5,5,5,4,4,4

214,B,2/5/2016,12,1,,,,,,,

215,B,2/5/2016,10,1,3,4,3,3,3,4,3

216,B,2/5/2016,12,1,,,,,,,

217,B,2/5/2016,12,1,,,,,,,

302,C,2/5/2016,15,1,5,5,5,5,4,5,4

218,B,2/5/2016,14,1,5,5,5,5,4,4,4

301,C,2/5/2016,15,1,7,7,7,4,6,7,7

303,C,2/5/2016,15,1,,,,,,,

304,C,2/5/2016,17,1,,,,,,,

305,C,2/5/2016,15,1,6,7,6,6,6,6,6

306,C,2/5/2016,17,1,6,5,6,5,4,5,5

307,C,2/5/2016,15,1,5,5,5,5,4,4,5

308,C,2/5/2016,15,1,5,4,5,4,4,4,4

309,C,2/5/2016,14,1,,,,,,,

310,C,2/5/2016,15,1,5,5,5,4,5,4,5

311,C,2/5/2016,14,1,,,,,,,

312,C,2/5/2016,15,1,,,,,,,

313,C,2/5/2016,17,1,,,,,,,

314,C,2/5/2016,15,1,5,5,5,4,5,5,5

315,C,2/5/2016,17,1,6,6,6,5,6,5,7

401,D,2/5/2016,14,1,,,,,,,

402,D,2/5/2016,16,1,,,,,,,

403,D,2/5/2016,13,1,,,,,,,

404,D,2/5/2016,12,1,5,6,4,4,5,4,5

405,D,2/5/2016,15,1,,,,,,,

406,D,2/5/2016,15,1,,,,,,,

407,D,2/5/2016,14,1,6,6,5,5,5,4,5

408,D,2/5/2016,18,1,4,5,5,5,4,5,4

409,D,2/5/2016,15,1,5,6,5,5,5,4,5

410,D,2/5/2016,15,1,6,5,5,5,4,4,5

411,D,2/5/2016,9,1,5,7,4,4,5,4,5

412,D,2/5/2016,17,1,,,,,,,

413,D,2/5/2016,18,1,5,5,5,5,4,4,5

414,D,2/5/2016,14,1,5,5,4,5,5,4,5

